ship_imo_number,co2_real,oof_xgboost,oof_red
9706918,6342.8246,9064.7041015625,9043.889769900703
9707003,4470.3768,5400.3125,5151.976151094605
9707015,8918.1573,8871.09765625,9235.050560854268
9707027,9060.1794,8458.9794921875,8457.583614963505
9707261,8690.8079,9636.2353515625,10070.839180033847
9707364,444.1847,579.1873779296875,868.2463913226256
9707388,4565.8035,5718.25927734375,5357.114300270727
9707390,1398.2525,1946.3765869140625,1911.9176380365498
9707417,4819.0913,4532.330078125,4544.997910982391
9707625,6625.034,5447.03076171875,5333.293043101601
9707649,0.0,0.0,326.8376014833393
9707687,3217.5882,2811.953857421875,2902.5412207944155
9707704,3228.0303,2884.025146484375,3040.7341490135177
9707754,4793.2209,4880.748046875,4579.931910406561
9707807,7646.3265,7462.642578125,7672.9880623497465
9707819,1767.0092,1825.5809326171875,1861.4965017092727
9707845,2647.4365,3101.8291015625,3365.4395063236225
9708033,6482.5088,5858.7138671875,6222.734975411193
9708045,6432.2752,6436.57275390625,6816.0551800140165
9708057,4490.8803,4961.1259765625,5322.755674183383
9708069,7958.475,8416.328125,8688.841950189779
9708071,2026.8624,2013.8770751953125,2193.1957606876813
9708083,10117.8773,11875.001953125,11634.385316947317
9708148,3019.3978,4897.20947265625,5003.853488623298
9708150,5508.9133,6253.5224609375,6086.72757361501
9708382,6512.6586,7811.79296875,8283.195564209793
9708435,8358.8327,9721.916015625,9580.438825020843
9708473,14448.3015,14309.2373046875,14524.212640229158
9708538,3434.7107,3748.76025390625,3682.8105535519335
9708540,10745.8553,11493.470703125,10440.888297147063
9708552,13966.1978,12107.4853515625,12367.130650743522
9708576,8575.7794,8929.8798828125,9125.685153944463
9708588,7652.7122,7248.64453125,7112.362041822473
9708629,5297.7208,4771.25732421875,5384.937348548626
9708679,12813.9847,11715.10546875,11733.658971140358
9708681,51495.8589,36747.4921875,39258.45248757385
9708746,7101.9863,7460.71337890625,6907.606974232424
9708760,8066.1686,7787.22021484375,8127.472129733902
9708784,38493.2186,43444.21875,42521.86603136
9708796,42608.5629,45167.96875,46155.682912416174
9708801,54734.7045,62578.8046875,62655.56587075755
9708813,57677.7188,47447.90234375,49993.77090759377
9708825,56136.8653,48646.56640625,45259.424620072736
9708837,43805.5423,47464.35546875,50823.17654743405
9708849,45346.8826,47978.03515625,45653.80218364827
9708851,50164.3115,40033.3671875,39824.244085803584
9708863,54887.0658,47627.734375,43462.26519131646
9708875,46322.3829,43133.40234375,41823.28346581789
9708916,4571.2692,6519.69140625,5852.122461640917
9708954,3709.4541,3379.239501953125,3368.1043202431265
9708966,4396.421,3901.489990234375,3880.4737883600837
9708980,4003.7192,4279.39599609375,4292.850114609052
9709001,2583.664,2634.37890625,2754.716131267911
9709025,50825.19,44905.84765625,41481.34814701405
9709037,12205.017,11762.5595703125,12509.954944134128
9709207,35899.872,35142.1875,36208.71660706242
9709219,37205.7642,35667.703125,36034.22462418048
9709221,3703.8244,3590.204345703125,4026.196598461296
9709233,1006.7258,1256.5498046875,1775.5314880410442
9709269,5125.7108,6146.0048828125,6476.105828880383
9709324,3828.3248,3513.052978515625,3438.7722503043597
9709465,754.75,895.4834594726562,1026.9677879804622
9709776,6907.2825,8993.1708984375,8227.205851500514
9709788,5087.7996,3148.688232421875,4196.0096072170945
9709984,3618.8937,3458.0341796875,3364.600900048923
9710141,2063.8229,2810.288330078125,2998.6409892065712
9710177,4155.4032,2684.669677734375,2783.272581895926
9710220,28275.5358,28994.646484375,31853.022462969602
9710232,25630.8027,23641.140625,27132.081866098873
9710464,8856.4328,5054.41015625,4887.555081939525
9710476,20595.3209,2416.375732421875,6443.353319287758
9710529,1067.5783,1199.5206298828125,1156.9308012229176
9710543,6690.4117,5177.3544921875,5085.533739778985
9710555,5052.5731,2373.239013671875,2509.712755165926
9710581,2278.2058,2380.18310546875,2494.4691664068278
9710737,6055.8894,6739.32470703125,7112.42861701774
9710749,9959.369,11785.767578125,11316.359431088164
9710799,7198.6583,7901.73779296875,7956.746371920729
9711315,1562.1309,1621.211181640625,1758.2754417109882
9711327,1512.4708,1236.1639404296875,1259.2762087085794
9711420,2978.8245,2076.96484375,2191.3207476990583
9711432,6966.0829,5498.46142578125,5708.091426870931
9711468,2968.8085,4937.22021484375,5149.557665038436
9711509,2266.3969,1538.6026611328125,1684.5082166921566
9711547,2436.5429,2139.81787109375,2150.9642000385174
9711559,6474.8407,6443.013671875,6134.968481570346
9711561,6460.9755,7068.10595703125,6483.986027918083
9711573,3426.711,2713.408935546875,2722.0585613308413
9711705,6750.972,7024.7294921875,5673.94773684763
9711717,6336.9245,6514.201171875,5322.433498934673
9711743,4660.0484,5557.19873046875,5834.341609472562
9711767,6214.1224,6181.6416015625,6384.531008088634
9711779,7638.5329,6308.8095703125,6980.736431307627
9711834,2696.728,2989.225341796875,2945.1661279882574
9711846,6634.7682,6645.57958984375,7657.488560923015
9711925,9538.7939,9343.572265625,10317.166047240038
9712060,8899.7252,8615.4033203125,7308.399510476311
9712175,7156.0395,9296.1435546875,9098.039953256006
9712204,2296.2065,2428.61865234375,2601.8350344675655
9712292,3180.7861,3964.59765625,4170.051695115512
9712319,1699.1059,2216.09619140625,2432.4745562847966
9712486,2978.781,3564.093994140625,3407.5099090047734
9712553,2751.1808,4144.453125,3916.1294498547086
9712565,5726.8202,6490.8408203125,7276.6403469536235
9712591,5061.4851,5902.24609375,5711.927635635998
9712606,5494.1179,6141.62353515625,6336.316419486352
9712632,4887.736,5632.89208984375,5389.373412905614
9712864,12234.7542,19870.380859375,20061.649867097876
9712876,22122.2367,20481.890625,20067.127020941305
9712890,2192.1404,1468.03515625,1760.8017260882261
9712905,2389.6353,1848.123291015625,1979.268229356796
9712917,1774.8505,1621.211181640625,1791.1158779229409
9712955,2616.5339,3753.232177734375,3552.6152055651755
9712967,6954.7546,9061.65234375,8835.46311814962
9713040,4590.5341,4431.3076171875,3649.038339219621
9713076,16292.7881,12099.705078125,13207.641294448902
9713179,1889.5402,2646.48828125,2748.116000275696
9713375,23090.7171,15744.72265625,17166.109923376876
9713430,3884.8122,7270.48828125,6744.299393676249
9713466,11346.0836,12588.09375,11105.658968574682
9713818,7502.9199,6460.9755859375,6358.65219990655
9713894,2878.0432,3654.7529296875,3651.177349520831
9714056,3627.1508,3430.877685546875,3305.7136417672164
9714226,2960.1691,2963.45166015625,3095.296880996302
9714238,3061.1673,3193.4404296875,3340.5143590380985
